gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_17884_1	71	748	678	-1	0.314	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_17884_2	799	1893	1095	-1	0.325	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_17884_3	2006	2473	468	1	0.303	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_128429_1	408	659	252	1	0.313	11	None	GENOMAD.195537.PV	3.601e-08	51	0	0	0	1	NA	NA	NA	PF20038	NA
k121_128429_2	729	1415	687	1	0.313	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_128429_3	1330	2637	1308	-1	0.334	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_128429_4	3259	3807	549	-1	0.290	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_29319_1	1	114	114	-1	0.360	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_29319_2	119	325	207	-1	0.372	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_29319_3	373	843	471	-1	0.412	11	GGAG/GAGG	GENOMAD.224024.VP	4.337e-19	86	0	0	0	1	NA	NA	NA	NA	NA
k121_29319_4	900	1277	378	-1	0.463	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_29319_5	1591	2175	585	-1	0.470	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_29319_6	2377	2649	273	-1	0.374	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15057_1	1	354	354	1	0.381	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15057_2	973	2010	1038	1	0.404	11	TAA	GENOMAD.121777.PV	5.525e-32	131	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_120169_1	3	659	657	-1	0.440	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_2	656	1015	360	-1	0.453	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_3	1018	2223	1206	-1	0.445	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_4	2220	2585	366	-1	0.413	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_5	2582	2860	279	-1	0.502	11	GGAG/GAGG	GENOMAD.224421.VP	7.146e-05	42	0	0	0	1	NA	NA	NA	PF13730;COG5529;TIGR01610;K23356	Pyocin large subunit
k121_120169_6	2857	3258	402	-1	0.465	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_7	3789	4118	330	1	0.412	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_8	4247	4738	492	1	0.417	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_9	4955	5146	192	1	0.380	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120169_10	5238	5324	87	1	0.345	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120497_1	197	997	801	1	0.333	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_120497_2	1000	1614	615	1	0.353	11	TAA	GENOMAD.077969.PP	0.0004497	43	0	1	0	1	NA	NA	NA	PF02195;TIGR03764;COG1475;K03497	integrating conjugative element, PFGI_1 class, ParB family protein
k121_72516_1	3	383	381	1	0.323	11	None	GENOMAD.109657.PC	3.505e-26	105	0	1	0	1	NA	NA	NA	PF06412	Conjugal transfer protein TraD
k121_72516_2	663	956	294	1	0.330	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_140572_1	2	100	99	1	0.414	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_140572_2	175	1293	1119	1	0.397	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_140572_3	1303	1677	375	1	0.397	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_140572_4	1801	2019	219	1	0.443	11	GGA/GAG/AGG	GENOMAD.206102.PC	1.261e-06	46	0	0	0	1	NA	NA	NA	PF17206;COG4453	NA
k121_140572_5	2079	2375	297	1	0.411	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_140572_6	2454	2711	258	1	0.465	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_91564_1	1	1326	1326	1	0.412	11	None	GENOMAD.065453.PP	0.0004719	45	0	0	0	1	NA	NA	NA	K00689	NA
k121_91564_2	1335	3314	1980	-1	0.410	11	None	GENOMAD.146526.CP	2.682e-46	182	0	0	0	1	NA	NA	NA	COG2409	Uncharacterized membrane protein YdfJ, MMPL/SSD domain
k121_91564_3	3320	3388	69	-1	0.478	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_1	97	312	216	-1	0.366	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_2	312	830	519	-1	0.451	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_3	925	1191	267	-1	0.468	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_4	1336	1674	339	-1	0.445	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_5	2107	2307	201	1	0.458	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_6	2300	2563	264	1	0.443	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_7	2610	2933	324	1	0.373	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83866_8	2935	3195	261	1	0.418	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_103729_1	1	78	78	-1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_103729_2	356	535	180	1	0.283	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_103729_3	609	1610	1002	-1	0.300	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_103729_4	2158	2466	309	-1	0.353	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_103729_5	2674	3033	360	-1	0.311	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_103729_6	3962	4120	159	-1	0.296	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75897_1	3	926	924	1	0.513	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75897_2	1095	1628	534	1	0.541	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75897_3	1872	2183	312	1	0.500	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75897_4	2298	2525	228	-1	0.478	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75897_5	2603	3466	864	-1	0.534	11	None	GENOMAD.215266.PC	3.751e-08	57	0	0	0	1	NA	NA	NA	PF02163;COG1994;K06402;TIGR00054	Peptidase family M50
k121_19247_1	1354	1779	426	-1	0.298	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19247_2	2743	3696	954	-1	0.284	11	ATTTA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_5175_1	139	1473	1335	-1	0.344	11	GGAG/GAGG	GENOMAD.146140.PC	6.097e-182	572	0	0	0	1	NA	NA	NA	PF04693;COG5659	SRSO17 transposase
k121_5175_2	1554	1991	438	1	0.361	11	GGAG/GAGG	GENOMAD.167233.PC	3.095e-07	51	0	0	0	1	NA	NA	NA	PF04552;COG3415;K07499;TIGR00721	Transposase
k121_5175_3	2021	2635	615	1	0.350	11	None	GENOMAD.207428.PC	2.266e-05	47	0	0	0	1	NA	NA	NA	PF13358;K07494;COG3335	DDE superfamily endonuclease
k121_5175_4	2673	2789	117	-1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_124561_1	517	852	336	-1	0.375	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_124561_2	1017	2075	1059	-1	0.403	11	GGA/GAG/AGG	GENOMAD.121777.PV	6.52e-32	131	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
